# seed=(1, 2) mean=(250, 20) standard_deviation=(50, 15) number_of_processes=500
------------------------------------------------------------
Average waiting time : 63193.934
Average turn around time : 63446.122
------------------------------------------------------------
Process 0 | Waiting Time 0 | Burst Time 255 | Arrival Time 0 | Turn Around Time 255
Process 293 | Waiting Time 74314 | Burst Time 231 | Arrival Time 23 | Turn Around Time 74545
Process 294 | Waiting Time 74545 | Burst Time 299 | Arrival Time 23 | Turn Around Time 74844
Process 295 | Waiting Time 74844 | Burst Time 293 | Arrival Time 23 | Turn Around Time 75137
Process 296 | Waiting Time 75137 | Burst Time 272 | Arrival Time 23 | Turn Around Time 75409
Process 297 | Waiting Time 75409 | Burst Time 138 | Arrival Time 23 | Turn Around Time 75547
Process 298 | Waiting Time 75546 | Burst Time 235 | Arrival Time 24 | Turn Around Time 75781
Process 299 | Waiting Time 75781 | Burst Time 265 | Arrival Time 24 | Turn Around Time 76046
Process 300 | Waiting Time 76046 | Burst Time 182 | Arrival Time 24 | Turn Around Time 76228
Process 301 | Waiting Time 76228 | Burst Time 228 | Arrival Time 24 | Turn Around Time 76456
Process 302 | Waiting Time 76456 | Burst Time 296 | Arrival Time 24 | Turn Around Time 76752
Process 303 | Waiting Time 76752 | Burst Time 235 | Arrival Time 24 | Turn Around Time 76987
Process 304 | Waiting Time 76987 | Burst Time 213 | Arrival Time 24 | Turn Around Time 77200
Process 305 | Waiting Time 77200 | Burst Time 290 | Arrival Time 24 | Turn Around Time 77490
Process 306 | Waiting Time 77490 | Burst Time 240 | Arrival Time 24 | Turn Around Time 77730
Process 307 | Waiting Time 77730 | Burst Time 240 | Arrival Time 24 | Turn Around Time 77970
Process 308 | Waiting Time 77970 | Burst Time 228 | Arrival Time 24 | Turn Around Time 78198
Process 309 | Waiting Time 78198 | Burst Time 244 | Arrival Time 24 | Turn Around Time 78442
Process 310 | Waiting Time 78442 | Burst Time 171 | Arrival Time 24 | Turn Around Time 78613
Process 311 | Waiting Time 78612 | Burst Time 216 | Arrival Time 25 | Turn Around Time 78828
Process 312 | Waiting Time 78828 | Burst Time 306 | Arrival Time 25 | Turn Around Time 79134
Process 313 | Waiting Time 79134 | Burst Time 309 | Arrival Time 25 | Turn Around Time 79443
Process 314 | Waiting Time 79443 | Burst Time 232 | Arrival Time 25 | Turn Around Time 79675
Process 315 | Waiting Time 79675 | Burst Time 311 | Arrival Time 25 | Turn Around Time 79986
Process 316 | Waiting Time 79986 | Burst Time 376 | Arrival Time 25 | Turn Around Time 80362
Process 317 | Waiting Time 80362 | Burst Time 316 | Arrival Time 25 | Turn Around Time 80678
Process 318 | Waiting Time 80678 | Burst Time 264 | Arrival Time 25 | Turn Around Time 80942
Process 319 | Waiting Time 80942 | Burst Time 240 | Arrival Time 25 | Turn Around Time 81182
Process 320 | Waiting Time 81182 | Burst Time 262 | Arrival Time 25 | Turn Around Time 81444
Process 321 | Waiting Time 81444 | Burst Time 227 | Arrival Time 25 | Turn Around Time 81671
Process 322 | Waiting Time 81671 | Burst Time 352 | Arrival Time 25 | Turn Around Time 82023
Process 323 | Waiting Time 82023 | Burst Time 271 | Arrival Time 25 | Turn Around Time 82294
Process 324 | Waiting Time 82294 | Burst Time 278 | Arrival Time 25 | Turn Around Time 82572
Process 325 | Waiting Time 82572 | Burst Time 322 | Arrival Time 25 | Turn Around Time 82894
Process 326 | Waiting Time 82894 | Burst Time 213 | Arrival Time 25 | Turn Around Time 83107
Process 327 | Waiting Time 83107 | Burst Time 279 | Arrival Time 25 | Turn Around Time 83386
Process 328 | Waiting Time 83385 | Burst Time 239 | Arrival Time 26 | Turn Around Time 83624
Process 329 | Waiting Time 83624 | Burst Time 279 | Arrival Time 26 | Turn Around Time 83903
Process 330 | Waiting Time 83903 | Burst Time 202 | Arrival Time 26 | Turn Around Time 84105
Process 331 | Waiting Time 84105 | Burst Time 211 | Arrival Time 26 | Turn Around Time 84316
Process 332 | Waiting Time 84316 | Burst Time 348 | Arrival Time 26 | Turn Around Time 84664
Process 333 | Waiting Time 84664 | Burst Time 244 | Arrival Time 26 | Turn Around Time 84908
Process 334 | Waiting Time 84908 | Burst Time 215 | Arrival Time 26 | Turn Around Time 85123
Process 335 | Waiting Time 85123 | Burst Time 266 | Arrival Time 26 | Turn Around Time 85389
Process 336 | Waiting Time 85389 | Burst Time 250 | Arrival Time 26 | Turn Around Time 85639
Process 337 | Waiting Time 85639 | Burst Time 238 | Arrival Time 26 | Turn Around Time 85877
Process 338 | Waiting Time 85876 | Burst Time 337 | Arrival Time 27 | Turn Around Time 86213
Process 339 | Waiting Time 86213 | Burst Time 194 | Arrival Time 27 | Turn Around Time 86407
Process 340 | Waiting Time 86407 | Burst Time 296 | Arrival Time 27 | Turn Around Time 86703
Process 341 | Waiting Time 86703 | Burst Time 359 | Arrival Time 27 | Turn Around Time 87062
Process 342 | Waiting Time 87062 | Burst Time 290 | Arrival Time 27 | Turn Around Time 87352
Process 343 | Waiting Time 87352 | Burst Time 260 | Arrival Time 27 | Turn Around Time 87612
Process 344 | Waiting Time 87612 | Burst Time 314 | Arrival Time 27 | Turn Around Time 87926
Process 345 | Waiting Time 87926 | Burst Time 340 | Arrival Time 27 | Turn Around Time 88266
Process 346 | Waiting Time 88266 | Burst Time 216 | Arrival Time 27 | Turn Around Time 88482
Process 347 | Waiting Time 88482 | Burst Time 223 | Arrival Time 27 | Turn Around Time 88705
Process 348 | Waiting Time 88705 | Burst Time 338 | Arrival Time 27 | Turn Around Time 89043
Process 349 | Waiting Time 89043 | Burst Time 211 | Arrival Time 27 | Turn Around Time 89254
Process 350 | Waiting Time 89254 | Burst Time 194 | Arrival Time 27 | Turn Around Time 89448
Process 351 | Waiting Time 89447 | Burst Time 323 | Arrival Time 28 | Turn Around Time 89770
Process 352 | Waiting Time 89770 | Burst Time 306 | Arrival Time 28 | Turn Around Time 90076
Process 353 | Waiting Time 90076 | Burst Time 287 | Arrival Time 28 | Turn Around Time 90363
Process 354 | Waiting Time 90363 | Burst Time 259 | Arrival Time 28 | Turn Around Time 90622
Process 355 | Waiting Time 90622 | Burst Time 277 | Arrival Time 28 | Turn Around Time 90899
Process 356 | Waiting Time 90899 | Burst Time 271 | Arrival Time 28 | Turn Around Time 91170
Process 357 | Waiting Time 91170 | Burst Time 320 | Arrival Time 28 | Turn Around Time 91490
Process 358 | Waiting Time 91490 | Burst Time 283 | Arrival Time 28 | Turn Around Time 91773
Process 359 | Waiting Time 91773 | Burst Time 238 | Arrival Time 28 | Turn Around Time 92011
Process 360 | Waiting Time 92011 | Burst Time 176 | Arrival Time 28 | Turn Around Time 92187
Process 361 | Waiting Time 92187 | Burst Time 281 | Arrival Time 28 | Turn Around Time 92468
Process 362 | Waiting Time 92468 | Burst Time 297 | Arrival Time 28 | Turn Around Time 92765
Process 363 | Waiting Time 92765 | Burst Time 124 | Arrival Time 28 | Turn Around Time 92889
Process 364 | Waiting Time 92889 | Burst Time 191 | Arrival Time 28 | Turn Around Time 93080
Process 365 | Waiting Time 93080 | Burst Time 251 | Arrival Time 28 | Turn Around Time 93331
Process 366 | Waiting Time 93331 | Burst Time 272 | Arrival Time 28 | Turn Around Time 93603
Process 367 | Waiting Time 93602 | Burst Time 259 | Arrival Time 29 | Turn Around Time 93861
Process 368 | Waiting Time 93861 | Burst Time 234 | Arrival Time 29 | Turn Around Time 94095
Process 369 | Waiting Time 94095 | Burst Time 272 | Arrival Time 29 | Turn Around Time 94367
Process 370 | Waiting Time 94367 | Burst Time 219 | Arrival Time 29 | Turn Around Time 94586
Process 371 | Waiting Time 94586 | Burst Time 246 | Arrival Time 29 | Turn Around Time 94832
Process 372 | Waiting Time 94832 | Burst Time 167 | Arrival Time 29 | Turn Around Time 94999
Process 373 | Waiting Time 94999 | Burst Time 173 | Arrival Time 29 | Turn Around Time 95172
Process 374 | Waiting Time 95172 | Burst Time 227 | Arrival Time 29 | Turn Around Time 95399
Process 375 | Waiting Time 95399 | Burst Time 241 | Arrival Time 29 | Turn Around Time 95640
Process 376 | Waiting Time 95640 | Burst Time 317 | Arrival Time 29 | Turn Around Time 95957
Process 377 | Waiting Time 95956 | Burst Time 261 | Arrival Time 30 | Turn Around Time 96217
Process 378 | Waiting Time 96217 | Burst Time 261 | Arrival Time 30 | Turn Around Time 96478
Process 379 | Waiting Time 96478 | Burst Time 284 | Arrival Time 30 | Turn Around Time 96762
Process 380 | Waiting Time 96762 | Burst Time 237 | Arrival Time 30 | Turn Around Time 96999
Process 381 | Waiting Time 96999 | Burst Time 271 | Arrival Time 30 | Turn Around Time 97270
Process 382 | Waiting Time 97270 | Burst Time 162 | Arrival Time 30 | Turn Around Time 97432
Process 383 | Waiting Time 97432 | Burst Time 173 | Arrival Time 30 | Turn Around Time 97605
Process 384 | Waiting Time 97605 | Burst Time 289 | Arrival Time 30 | Turn Around Time 97894
Process 385 | Waiting Time 97894 | Burst Time 165 | Arrival Time 30 | Turn Around Time 98059
Process 386 | Waiting Time 98059 | Burst Time 275 | Arrival Time 30 | Turn Around Time 98334
Process 387 | Waiting Time 98334 | Burst Time 208 | Arrival Time 30 | Turn Around Time 98542
Process 388 | Waiting Time 98541 | Burst Time 205 | Arrival Time 31 | Turn Around Time 98746
Process 389 | Waiting Time 98746 | Burst Time 180 | Arrival Time 31 | Turn Around Time 98926
Process 390 | Waiting Time 98926 | Burst Time 157 | Arrival Time 31 | Turn Around Time 99083
Process 391 | Waiting Time 99083 | Burst Time 331 | Arrival Time 31 | Turn Around Time 99414
Process 392 | Waiting Time 99414 | Burst Time 241 | Arrival Time 31 | Turn Around Time 99655
Process 393 | Waiting Time 99655 | Burst Time 237 | Arrival Time 31 | Turn Around Time 99892
Process 394 | Waiting Time 99892 | Burst Time 268 | Arrival Time 31 | Turn Around Time 100160
Process 395 | Waiting Time 100160 | Burst Time 205 | Arrival Time 31 | Turn Around Time 100365
Process 396 | Waiting Time 100365 | Burst Time 306 | Arrival Time 31 | Turn Around Time 100671
Process 397 | Waiting Time 100671 | Burst Time 200 | Arrival Time 31 | Turn Around Time 100871
Process 398 | Waiting Time 100871 | Burst Time 148 | Arrival Time 31 | Turn Around Time 101019
Process 399 | Waiting Time 101019 | Burst Time 352 | Arrival Time 31 | Turn Around Time 101371
Process 400 | Waiting Time 101371 | Burst Time 244 | Arrival Time 31 | Turn Around Time 101615
Process 401 | Waiting Time 101615 | Burst Time 293 | Arrival Time 31 | Turn Around Time 101908
Process 402 | Waiting Time 101908 | Burst Time 226 | Arrival Time 31 | Turn Around Time 102134
Process 403 | Waiting Time 102133 | Burst Time 224 | Arrival Time 32 | Turn Around Time 102357
Process 404 | Waiting Time 102357 | Burst Time 259 | Arrival Time 32 | Turn Around Time 102616
Process 405 | Waiting Time 102616 | Burst Time 192 | Arrival Time 32 | Turn Around Time 102808
Process 406 | Waiting Time 102808 | Burst Time 155 | Arrival Time 32 | Turn Around Time 102963
Process 407 | Waiting Time 102963 | Burst Time 244 | Arrival Time 32 | Turn Around Time 103207
Process 408 | Waiting Time 103207 | Burst Time 281 | Arrival Time 32 | Turn Around Time 103488
Process 409 | Waiting Time 103488 | Burst Time 341 | Arrival Time 32 | Turn Around Time 103829
Process 410 | Waiting Time 103829 | Burst Time 292 | Arrival Time 32 | Turn Around Time 104121
Process 411 | Waiting Time 104121 | Burst Time 355 | Arrival Time 32 | Turn Around Time 104476
Process 412 | Waiting Time 104476 | Burst Time 228 | Arrival Time 32 | Turn Around Time 104704
Process 413 | Waiting Time 104704 | Burst Time 272 | Arrival Time 32 | Turn Around Time 104976
Process 414 | Waiting Time 104975 | Burst Time 183 | Arrival Time 33 | Turn Around Time 105158
Process 415 | Waiting Time 105158 | Burst Time 239 | Arrival Time 33 | Turn Around Time 105397
Process 416 | Waiting Time 105397 | Burst Time 353 | Arrival Time 33 | Turn Around Time 105750
Process 417 | Waiting Time 105750 | Burst Time 275 | Arrival Time 33 | Turn Around Time 106025
Process 418 | Waiting Time 106024 | Burst Time 256 | Arrival Time 34 | Turn Around Time 106280
Process 419 | Waiting Time 106280 | Burst Time 200 | Arrival Time 34 | Turn Around Time 106480
Process 420 | Waiting Time 106480 | Burst Time 308 | Arrival Time 34 | Turn Around Time 106788
Process 421 | Waiting Time 106788 | Burst Time 260 | Arrival Time 34 | Turn Around Time 107048
Process 422 | Waiting Time 107048 | Burst Time 338 | Arrival Time 34 | Turn Around Time 107386
Process 423 | Waiting Time 107385 | Burst Time 265 | Arrival Time 35 | Turn Around Time 107650
Process 424 | Waiting Time 107650 | Burst Time 253 | Arrival Time 35 | Turn Around Time 107903
Process 425 | Waiting Time 107903 | Burst Time 218 | Arrival Time 35 | Turn Around Time 108121
Process 426 | Waiting Time 108121 | Burst Time 290 | Arrival Time 35 | Turn Around Time 108411
Process 427 | Waiting Time 108411 | Burst Time 177 | Arrival Time 35 | Turn Around Time 108588
Process 428 | Waiting Time 108588 | Burst Time 240 | Arrival Time 35 | Turn Around Time 108828
Process 429 | Waiting Time 108828 | Burst Time 226 | Arrival Time 35 | Turn Around Time 109054
Process 430 | Waiting Time 109054 | Burst Time 224 | Arrival Time 35 | Turn Around Time 109278
Process 431 | Waiting Time 109277 | Burst Time 190 | Arrival Time 36 | Turn Around Time 109467
Process 432 | Waiting Time 109467 | Burst Time 243 | Arrival Time 36 | Turn Around Time 109710
Process 433 | Waiting Time 109710 | Burst Time 222 | Arrival Time 36 | Turn Around Time 109932
Process 434 | Waiting Time 109932 | Burst Time 214 | Arrival Time 36 | Turn Around Time 110146
Process 435 | Waiting Time 110146 | Burst Time 322 | Arrival Time 36 | Turn Around Time 110468
Process 436 | Waiting Time 110468 | Burst Time 238 | Arrival Time 36 | Turn Around Time 110706
Process 437 | Waiting Time 110706 | Burst Time 302 | Arrival Time 36 | Turn Around Time 111008
Process 438 | Waiting Time 111007 | Burst Time 206 | Arrival Time 37 | Turn Around Time 111213
Process 439 | Waiting Time 111213 | Burst Time 218 | Arrival Time 37 | Turn Around Time 111431
Process 440 | Waiting Time 111431 | Burst Time 227 | Arrival Time 37 | Turn Around Time 111658
Process 441 | Waiting Time 111658 | Burst Time 234 | Arrival Time 37 | Turn Around Time 111892
Process 442 | Waiting Time 111892 | Burst Time 292 | Arrival Time 37 | Turn Around Time 112184
Process 443 | Waiting Time 112184 | Burst Time 129 | Arrival Time 37 | Turn Around Time 112313
Process 444 | Waiting Time 112313 | Burst Time 310 | Arrival Time 37 | Turn Around Time 112623
Process 445 | Waiting Time 112623 | Burst Time 204 | Arrival Time 37 | Turn Around Time 112827
Process 446 | Waiting Time 112827 | Burst Time 272 | Arrival Time 37 | Turn Around Time 113099
Process 447 | Waiting Time 113098 | Burst Time 270 | Arrival Time 38 | Turn Around Time 113368
Process 448 | Waiting Time 113368 | Burst Time 268 | Arrival Time 38 | Turn Around Time 113636
Process 449 | Waiting Time 113636 | Burst Time 311 | Arrival Time 38 | Turn Around Time 113947
Process 450 | Waiting Time 113947 | Burst Time 254 | Arrival Time 38 | Turn Around Time 114201
Process 451 | Waiting Time 114201 | Burst Time 222 | Arrival Time 38 | Turn Around Time 114423
Process 452 | Waiting Time 114422 | Burst Time 279 | Arrival Time 39 | Turn Around Time 114701
Process 453 | Waiting Time 114700 | Burst Time 249 | Arrival Time 40 | Turn Around Time 114949
Process 454 | Waiting Time 114949 | Burst Time 216 | Arrival Time 40 | Turn Around Time 115165
Process 455 | Waiting Time 115165 | Burst Time 186 | Arrival Time 40 | Turn Around Time 115351
Process 456 | Waiting Time 115351 | Burst Time 311 | Arrival Time 40 | Turn Around Time 115662
Process 457 | Waiting Time 115662 | Burst Time 214 | Arrival Time 40 | Turn Around Time 115876
Process 458 | Waiting Time 115875 | Burst Time 218 | Arrival Time 41 | Turn Around Time 116093
Process 459 | Waiting Time 116093 | Burst Time 307 | Arrival Time 41 | Turn Around Time 116400
Process 460 | Waiting Time 116400 | Burst Time 214 | Arrival Time 41 | Turn Around Time 116614
Process 461 | Waiting Time 116614 | Burst Time 235 | Arrival Time 41 | Turn Around Time 116849
Process 462 | Waiting Time 116848 | Burst Time 252 | Arrival Time 42 | Turn Around Time 117100
Process 463 | Waiting Time 117100 | Burst Time 217 | Arrival Time 42 | Turn Around Time 117317
Process 464 | Waiting Time 117317 | Burst Time 347 | Arrival Time 42 | Turn Around Time 117664
Process 465 | Waiting Time 117664 | Burst Time 210 | Arrival Time 42 | Turn Around Time 117874
Process 466 | Waiting Time 117874 | Burst Time 110 | Arrival Time 42 | Turn Around Time 117984
Process 467 | Waiting Time 117983 | Burst Time 148 | Arrival Time 43 | Turn Around Time 118131
Process 468 | Waiting Time 118131 | Burst Time 244 | Arrival Time 43 | Turn Around Time 118375
Process 469 | Waiting Time 118375 | Burst Time 253 | Arrival Time 43 | Turn Around Time 118628
Process 470 | Waiting Time 118628 | Burst Time 283 | Arrival Time 43 | Turn Around Time 118911
Process 471 | Waiting Time 118911 | Burst Time 249 | Arrival Time 43 | Turn Around Time 119160
Process 472 | Waiting Time 119159 | Burst Time 196 | Arrival Time 44 | Turn Around Time 119355
Process 473 | Waiting Time 119355 | Burst Time 244 | Arrival Time 44 | Turn Around Time 119599
Process 474 | Waiting Time 119599 | Burst Time 240 | Arrival Time 44 | Turn Around Time 119839
Process 475 | Waiting Time 119839 | Burst Time 198 | Arrival Time 44 | Turn Around Time 120037
Process 476 | Waiting Time 120036 | Burst Time 334 | Arrival Time 45 | Turn Around Time 120370
Process 477 | Waiting Time 120369 | Burst Time 253 | Arrival Time 46 | Turn Around Time 120622
Process 478 | Waiting Time 120622 | Burst Time 250 | Arrival Time 46 | Turn Around Time 120872
Process 479 | Waiting Time 120871 | Burst Time 287 | Arrival Time 47 | Turn Around Time 121158
Process 480 | Waiting Time 121158 | Burst Time 168 | Arrival Time 47 | Turn Around Time 121326
Process 481 | Waiting Time 121326 | Burst Time 216 | Arrival Time 47 | Turn Around Time 121542
Process 482 | Waiting Time 121542 | Burst Time 178 | Arrival Time 47 | Turn Around Time 121720
Process 483 | Waiting Time 121719 | Burst Time 219 | Arrival Time 48 | Turn Around Time 121938
Process 484 | Waiting Time 121938 | Burst Time 274 | Arrival Time 48 | Turn Around Time 122212
Process 485 | Waiting Time 122212 | Burst Time 290 | Arrival Time 48 | Turn Around Time 122502
Process 486 | Waiting Time 122502 | Burst Time 246 | Arrival Time 48 | Turn Around Time 122748
Process 487 | Waiting Time 122745 | Burst Time 241 | Arrival Time 51 | Turn Around Time 122986
Process 488 | Waiting Time 122985 | Burst Time 275 | Arrival Time 52 | Turn Around Time 123260
Process 489 | Waiting Time 123259 | Burst Time 230 | Arrival Time 53 | Turn Around Time 123489
Process 490 | Waiting Time 123488 | Burst Time 146 | Arrival Time 54 | Turn Around Time 123634
Process 491 | Waiting Time 123634 | Burst Time 273 | Arrival Time 54 | Turn Around Time 123907
Process 492 | Waiting Time 123907 | Burst Time 223 | Arrival Time 54 | Turn Around Time 124130
Process 493 | Waiting Time 124127 | Burst Time 285 | Arrival Time 57 | Turn Around Time 124412
Process 494 | Waiting Time 124411 | Burst Time 258 | Arrival Time 58 | Turn Around Time 124669
Process 495 | Waiting Time 124669 | Burst Time 306 | Arrival Time 58 | Turn Around Time 124975
Process 496 | Waiting Time 124973 | Burst Time 216 | Arrival Time 60 | Turn Around Time 125189
Process 497 | Waiting Time 125182 | Burst Time 210 | Arrival Time 67 | Turn Around Time 125392
Process 498 | Waiting Time 125390 | Burst Time 276 | Arrival Time 69 | Turn Around Time 125666
Process 499 | Waiting Time 125654 | Burst Time 359 | Arrival Time 81 | Turn Around Time 126013
